Postcode,1 pallet,2 pallets,3 pallets,4 pallets,5 pallets,6 pallets,7 pallets,8 pallets,9 pallets,10 pallets,11 pallets,12 pallets,13 pallets,14 pallets,15 pallets,16 pallets,17 pallets,18 pallets,19 pallets,20 pallets,21 pallets,22 pallets,23 pallets,24 pallets,25 pallets,26 pallets
PA64,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA65,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA66,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA67,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA68,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA69,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA70,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA71,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA72,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA73,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA74,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA75,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA76,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA77,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA78,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PA80,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PH1,105.97,205.55,296.19,386.80,480.38,572.45,663.03,755.80,850.28,944.75,"1,039.23","1,133.71","1,228.18","1,322.66","1,417.13","1,511.61","1,606.08","1,700.56","1,795.03","1,889.51","1,983.98","2,078.46","2,172.93","2,267.41","2,361.89","2,456.36"
PH2,105.97,205.55,296.19,386.80,480.38,572.45,663.03,755.80,850.28,944.75,"1,039.23","1,133.71","1,228.18","1,322.66","1,417.13","1,511.61","1,606.08","1,700.56","1,795.03","1,889.51","1,983.98","2,078.46","2,172.93","2,267.41","2,361.89","2,456.36"
PH3,105.97,205.55,296.19,386.80,480.38,572.45,663.03,755.80,850.28,944.75,"1,039.23","1,133.71","1,228.18","1,322.66","1,417.13","1,511.61","1,606.08","1,700.56","1,795.03","1,889.51","1,983.98","2,078.46","2,172.93","2,267.41","2,361.89","2,456.36"
PH4,105.97,205.55,296.19,386.80,480.38,572.45,663.03,755.80,850.28,944.75,"1,039.23","1,133.71","1,228.18","1,322.66","1,417.13","1,511.61","1,606.08","1,700.56","1,795.03","1,889.51","1,983.98","2,078.46","2,172.93","2,267.41","2,361.89","2,456.36"
PH5,105.97,205.55,296.19,386.80,480.38,572.45,663.03,755.80,850.28,944.75,"1,039.23","1,133.71","1,228.18","1,322.66","1,417.13","1,511.61","1,606.08","1,700.56","1,795.03","1,889.51","1,983.98","2,078.46","2,172.93","2,267.41","2,361.89","2,456.36"
PH6,105.97,205.55,296.19,386.80,480.38,572.45,663.03,755.80,850.28,944.75,"1,039.23","1,133.71","1,228.18","1,322.66","1,417.13","1,511.61","1,606.08","1,700.56","1,795.03","1,889.51","1,983.98","2,078.46","2,172.93","2,267.41","2,361.89","2,456.36"
PH7,105.97,205.55,296.19,386.80,480.38,572.45,663.03,755.80,850.28,944.75,"1,039.23","1,133.71","1,228.18","1,322.66","1,417.13","1,511.61","1,606.08","1,700.56","1,795.03","1,889.51","1,983.98","2,078.46","2,172.93","2,267.41","2,361.89","2,456.36"
PH8,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH9,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH10,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH11,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH12,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH13,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH14,105.97,205.55,296.19,386.80,480.38,572.45,663.03,755.80,850.28,944.75,"1,039.23","1,133.71","1,228.18","1,322.66","1,417.13","1,511.61","1,606.08","1,700.56","1,795.03","1,889.51","1,983.98","2,078.46","2,172.93","2,267.41","2,361.89","2,456.36"
PH15,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH16,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH17,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH18,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH19,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH20,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH42,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PH43,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PH44,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PH30,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH31,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH32,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH33,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH34,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH35,114.90,229.81,344.71,459.61,574.51,689.42,804.32,919.22,"1,034.12","1,149.03","1,263.93","1,378.83","1,493.73","1,608.64","1,723.54","1,838.44","1,953.34","2,068.25","2,183.15","2,298.05","2,412.95","2,527.86","2,642.76","2,757.66","2,872.56","2,987.47"
PH36,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PH37,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PH38,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PH39,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PH40,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PH41,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PH49,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
PH50,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
IV1,98.58,196.61,294.73,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV2,98.58,196.61,294.73,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV3,98.58,196.61,294.73,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV5,98.58,196.61,294.73,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV8,98.58,196.61,294.73,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV9,98.58,196.61,294.73,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV10,98.58,196.61,294.73,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV4,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV6,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV7,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV11,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV12,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV13,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV14,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV15,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV16,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV17,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV18,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV19,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV20,98.58,196.61,294.92,390.80,485.38,578.45,670.03,761.60,853.18,951.75,"1,050.33","1,148.90","1,247.48","1,346.05","1,444.63","1,543.20","1,641.78","1,740.35","1,838.93","1,937.50","2,036.08","2,134.65","2,233.23","2,331.80","2,430.38","2,528.95"
IV21,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
IV22,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
IV23,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
IV24,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
IV25,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
IV26,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
IV27,187.67,357.47,536.21,714.95,893.69,"1,081.36","1,269.03","1,456.71","1,644.38","1,832.06","2,019.73","2,207.41","2,395.08","2,582.75","2,770.43","2,958.10","3,145.78","3,333.45","3,521.12","3,708.80","3,896.47","4,084.15","4,271.82","4,459.50","4,647.17","4,834.84"
